date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2020-07-01,Victoria,Online,25 - 34,Male,Unexpected winnings,Unexpected prize & lottery scams,1800.0,3,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,11000.0,3,2020,8,August,Scamwatch
2020-01-01,Victoria,Online,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,8500.0,3,2020,1,January,Scamwatch
2020-03-01,Victoria,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,1000.0,2,2020,3,March,Scamwatch
2020-06-01,Victoria,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,120000.0,3,2020,6,June,Scamwatch
2020-08-01,Victoria,Online,45 - 54,Female,Unexpected winnings,Unexpected prize & lottery scams,1200.0,2,2020,8,August,Scamwatch
2020-08-01,Victoria,Online,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,219.0,3,2020,8,August,Scamwatch
2020-01-01,Queensland,Online,35 - 44,Female,Unexpected winnings,Unexpected prize & lottery scams,1.0,2,2020,1,January,Scamwatch
2020-01-01,Queensland,Online,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,3.0,2,2020,1,January,Scamwatch
2020-02-01,Queensland,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,5000.0,3,2020,2,February,Scamwatch
2020-04-01,Queensland,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,9950.0,5,2020,4,April,Scamwatch
2020-04-01,Queensland,Online,Unspecified,Female,Unexpected winnings,Unexpected prize & lottery scams,300.0,3,2020,4,April,Scamwatch
2020-05-01,Queensland,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,1500.0,4,2020,5,May,Scamwatch
2020-07-01,Queensland,Online,45 - 54,Female,Unexpected winnings,Unexpected prize & lottery scams,2000.0,2,2020,7,July,Scamwatch
2020-07-01,Queensland,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,1500.0,2,2020,7,July,Scamwatch
2020-07-01,Queensland,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,31000.0,2,2020,7,July,Scamwatch
2020-08-01,Queensland,Online,35 - 44,Female,Unexpected winnings,Unexpected prize & lottery scams,2.0,3,2020,8,August,Scamwatch
2020-02-01,Queensland,Online,45 - 54,Male,Unexpected winnings,Unexpected prize & lottery scams,50.0,2,2020,2,February,Scamwatch
2020-02-01,Queensland,Online,65 and over,Male,Unexpected winnings,Unexpected prize & lottery scams,3.0,2,2020,2,February,Scamwatch
2020-04-01,Queensland,Online,18 - 24,Male,Unexpected winnings,Unexpected prize & lottery scams,20.0,3,2020,4,April,Scamwatch
2020-07-01,Queensland,Online,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,1000.0,3,2020,7,July,Scamwatch
2020-01-01,Outside of Australia,Online,25 - 34,Male,Unexpected winnings,Unexpected prize & lottery scams,200.0,2,2020,1,January,Scamwatch
2020-03-01,Outside of Australia,Online,Unspecified,Male,Unexpected winnings,Unexpected prize & lottery scams,200.0,3,2020,3,March,Scamwatch
2020-04-01,Outside of Australia,Online,Unspecified,Male,Unexpected winnings,Unexpected prize & lottery scams,825.0,3,2020,4,April,Scamwatch
2020-07-01,Outside of Australia,Online,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,15.0,2,2020,7,July,Scamwatch
2020-01-01,Outside of Australia,Online,35 - 44,Female,Unexpected winnings,Unexpected prize & lottery scams,650.0,2,2020,1,January,Scamwatch
2020-07-01,Outside of Australia,Online,Unspecified,Female,Unexpected winnings,Unexpected prize & lottery scams,197.0,3,2020,7,July,Scamwatch
2020-08-01,Outside of Australia,Online,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,500.0,2,2020,8,August,Scamwatch
2020-01-01,Western Australia,Online,55 - 64,Male,Unexpected winnings,Unexpected prize & lottery scams,1250.0,3,2020,1,January,Scamwatch
2020-02-01,Western Australia,Online,55 - 64,Male,Unexpected winnings,Unexpected prize & lottery scams,86.0,2,2020,2,February,Scamwatch
2020-03-01,Western Australia,Online,Unspecified,Male,Unexpected winnings,Unexpected prize & lottery scams,100.0,2,2020,3,March,Scamwatch
2020-04-01,Western Australia,Online,65 and over,Male,Unexpected winnings,Unexpected prize & lottery scams,3.0,2,2020,4,April,Scamwatch
2020-07-01,Western Australia,Online,65 and over,Male,Unexpected winnings,Unexpected prize & lottery scams,11000.0,2,2020,7,July,Scamwatch
2020-01-01,South Australia,Online,Unspecified,Female,Unexpected winnings,Unexpected prize & lottery scams,120.0,2,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,45 - 54,Female,Unexpected winnings,Unexpected prize & lottery scams,5500.0,2,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,47000.0,2,2020,1,January,Scamwatch
2020-02-01,New South Wales,Online,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,9680.0,2,2020,2,February,Scamwatch
2020-04-01,New South Wales,Online,Unspecified,Female,Unexpected winnings,Unexpected prize & lottery scams,35.0,4,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,66120.0,3,2020,4,April,Scamwatch
2020-05-01,New South Wales,Online,65 and over,Female,Unexpected winnings,Unexpected prize & lottery scams,24750.0,4,2020,5,May,Scamwatch
2020-05-01,New South Wales,Online,45 - 54,Female,Unexpected winnings,Unexpected prize & lottery scams,3.0,3,2020,5,May,Scamwatch
2020-05-01,New South Wales,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,1500.0,2,2020,5,May,Scamwatch
2020-06-01,New South Wales,Online,55 - 64,Female,Unexpected winnings,Unexpected prize & lottery scams,1200.0,2,2020,6,June,Scamwatch
2020-03-01,New South Wales,Online,25 - 34,Male,Unexpected winnings,Unexpected prize & lottery scams,1970.0,3,2020,3,March,Scamwatch
2020-04-01,New South Wales,Online,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,20.0,2,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,18 - 24,Male,Unexpected winnings,Unexpected prize & lottery scams,550.0,2,2020,4,April,Scamwatch
2020-07-01,New South Wales,Online,55 - 64,Male,Unexpected winnings,Unexpected prize & lottery scams,5500.0,2,2020,7,July,Scamwatch
2020-07-01,New South Wales,Online,65 and over,Male,Unexpected winnings,Unexpected prize & lottery scams,861.0,3,2020,7,July,Scamwatch
2020-07-01,Queensland,Online,55 - 64,Female,Unexpected money,inheritance and unexpected money,100.0,3,2020,7,July,Scamwatch
2020-07-01,Victoria,Online,35 - 44,Female,Unexpected money,inheritance and unexpected money,4000.0,2,2020,7,July,Scamwatch
2020-01-01,Outside of Australia,Online,35 - 44,Female,Unexpected money,inheritance and unexpected money,700.0,2,2020,1,January,Scamwatch
2020-07-01,Outside of Australia,Online,25 - 34,Female,Unexpected money,inheritance and unexpected money,710.0,2,2020,7,July,Scamwatch
2020-04-01,Outside of Australia,Online,25 - 34,Male,Unexpected money,inheritance and unexpected money,70.0,2,2020,4,April,Scamwatch
2020-07-01,Outside of Australia,Online,25 - 34,Male,Unexpected money,inheritance and unexpected money,198.0,3,2020,7,July,Scamwatch
2020-07-01,Australian Capital Territory,Online,25 - 34,Female,Unexpected money,inheritance and unexpected money,10000.0,2,2020,7,July,Scamwatch
2020-06-01,South Australia,Online,55 - 64,Female,Unexpected money,Rebate scams,40000.0,2,2020,6,June,Scamwatch
2020-07-01,New South Wales,Online,35 - 44,Male,Unexpected money,Rebate scams,9500.0,3,2020,7,July,Scamwatch
2020-03-01,New South Wales,Online,35 - 44,Female,Unexpected money,Rebate scams,60000.0,2,2020,3,March,Scamwatch
2020-06-01,New South Wales,Online,65 and over,Female,Unexpected money,Rebate scams,16000.0,2,2020,6,June,Scamwatch
2020-07-01,Western Australia,Online,35 - 44,Male,Unexpected money,Inheritance scams,1800.0,2,2020,7,July,Scamwatch
2020-03-01,Queensland,Online,25 - 34,Female,Investment scams,Betting and sports investment scams,375.0,2,2020,3,March,Scamwatch
2020-01-01,Queensland,Online,55 - 64,Male,Investment scams,Betting and sports investment scams,1000.0,2,2020,1,January,Scamwatch
2020-02-01,Outside of Australia,Online,18 - 24,Male,Investment scams,Betting and sports investment scams,250.0,4,2020,2,February,Scamwatch
2020-03-01,Outside of Australia,Online,Unspecified,Male,Investment scams,Betting and sports investment scams,50.0,2,2020,3,March,Scamwatch
2020-04-01,Outside of Australia,Online,25 - 34,Male,Investment scams,Betting and sports investment scams,45.0,2,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,Unspecified,Male,Investment scams,Betting and sports investment scams,3200.0,3,2020,4,April,Scamwatch
2020-04-01,Outside of Australia,Online,18 - 24,Male,Investment scams,Betting and sports investment scams,200.0,2,2020,4,April,Scamwatch
2020-05-01,New South Wales,Online,35 - 44,Male,Investment scams,Betting and sports investment scams,33.0,2,2020,5,May,Scamwatch
2020-06-01,Outside of Australia,Online,25 - 34,Male,Investment scams,Betting and sports investment scams,200.0,3,2020,6,June,Scamwatch
2020-07-01,Outside of Australia,Online,25 - 34,Male,Investment scams,Betting and sports investment scams,593.0,3,2020,7,July,Scamwatch
2020-07-01,Outside of Australia,Online,35 - 44,Male,Investment scams,Betting and sports investment scams,30.0,3,2020,7,July,Scamwatch
2020-05-01,Victoria,Online,65 and over,Female,Threats and extortion,Ransomware and malware,390.0,2,2020,5,May,Scamwatch
2020-06-01,New South Wales,Online,25 - 34,Male,Threats and extortion,Ransomware and malware,800.0,3,2020,6,June,Scamwatch
2020-04-01,Outside of Australia,Online,Unspecified,Female,Jobs and employment,Pyramid schemes,100.0,4,2020,4,April,Scamwatch
2020-08-01,Outside of Australia,Online,35 - 44,Female,Jobs and employment,Pyramid schemes,100.0,2,2020,8,August,Scamwatch
2020-01-01,New South Wales,Online,45 - 54,Female,Jobs and employment,Pyramid schemes,28.0,2,2020,1,January,Scamwatch
2020-03-01,New South Wales,Online,55 - 64,Female,Jobs and employment,Pyramid schemes,6900.0,2,2020,3,March,Scamwatch
2020-08-01,New South Wales,Online,Unspecified,Female,Jobs and employment,Pyramid schemes,9000.0,2,2020,8,August,Scamwatch
2020-08-01,Victoria,Online,35 - 44,Male,Jobs and employment,Pyramid schemes,50.0,4,2020,8,August,Scamwatch
2020-05-01,New South Wales,Online,35 - 44,Male,Jobs and employment,Pyramid schemes,420.0,3,2020,5,May,Scamwatch
2020-05-01,Outside of Australia,Online,35 - 44,Male,Jobs and employment,Pyramid schemes,3582.0,3,2020,5,May,Scamwatch
2020-08-01,Outside of Australia,Online,25 - 34,Male,Jobs and employment,Pyramid schemes,10.0,4,2020,8,August,Scamwatch
2020-04-01,Outside of Australia,Online,Unspecified,Male,Fake charities,Fake charity scams,679.0,2,2020,4,April,Scamwatch
2020-04-01,Outside of Australia,Online,25 - 34,Male,Fake charities,Fake charity scams,1240.0,3,2020,4,April,Scamwatch
2020-08-01,Victoria,Online,25 - 34,Male,Fake charities,Fake charity scams,500.0,5,2020,8,August,Scamwatch
2020-01-01,Queensland,Online,25 - 34,Male,Fake charities,Fake charity scams,53.0,3,2020,1,January,Scamwatch
2020-06-01,Queensland,Online,35 - 44,Male,Fake charities,Fake charity scams,1300.0,2,2020,6,June,Scamwatch
2020-01-01,Outside of Australia,Online,25 - 34,Female,Fake charities,Fake charity scams,15.0,2,2020,1,January,Scamwatch
2020-01-01,Australian Capital Territory,Online,Unspecified,Female,Fake charities,Fake charity scams,5.0,2,2020,1,January,Scamwatch
2020-03-01,Outside of Australia,Online,35 - 44,Female,Fake charities,Fake charity scams,51.0,2,2020,3,March,Scamwatch
2020-07-01,Outside of Australia,Online,45 - 54,Female,Fake charities,Fake charity scams,50.0,3,2020,7,July,Scamwatch
2020-01-01,Queensland,Online,25 - 34,Female,Fake charities,Fake charity scams,105.0,10,2020,1,January,Scamwatch
2020-01-01,Victoria,Online,Unspecified,Female,Fake charities,Fake charity scams,100.0,14,2020,1,January,Scamwatch
2020-03-01,Victoria,Online,25 - 34,Female,Fake charities,Fake charity scams,19.0,3,2020,3,March,Scamwatch
2020-08-01,Victoria,Online,45 - 54,Female,Fake charities,Fake charity scams,149.0,2,2020,8,August,Scamwatch
2020-01-01,New South Wales,Online,Unspecified,Female,Fake charities,Fake charity scams,60.0,17,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,65 and over,Female,Fake charities,Fake charity scams,100.0,3,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,25 - 34,Female,Fake charities,Fake charity scams,99.0,18,2020,1,January,Scamwatch
2020-02-01,New South Wales,Online,Unspecified,Female,Fake charities,Fake charity scams,8000.0,4,2020,2,February,Scamwatch
2020-05-01,South Australia,Online,35 - 44,Male,Jobs and employment,Jobs and employment scams,1500.0,2,2020,5,May,Scamwatch
2020-02-01,Western Australia,Online,35 - 44,Female,Jobs and employment,Jobs and employment scams,28.0,2,2020,2,February,Scamwatch
2020-05-01,Outside of Australia,Online,25 - 34,Female,Jobs and employment,Jobs and employment scams,89.0,2,2020,5,May,Scamwatch
2020-06-01,Outside of Australia,Online,18 - 24,Female,Jobs and employment,Jobs and employment scams,20.0,2,2020,6,June,Scamwatch
2020-07-01,Outside of Australia,Online,18 - 24,Female,Jobs and employment,Jobs and employment scams,22.0,3,2020,7,July,Scamwatch
2020-03-01,Outside of Australia,Online,35 - 44,Male,Jobs and employment,Jobs and employment scams,200.0,2,2020,3,March,Scamwatch
2020-02-01,Outside of Australia,Online,25 - 34,Male,Jobs and employment,Jobs and employment scams,5000.0,2,2020,2,February,Scamwatch
2020-06-01,Outside of Australia,Online,25 - 34,Male,Jobs and employment,Jobs and employment scams,30.0,3,2020,6,June,Scamwatch
2020-07-01,Outside of Australia,Online,25 - 34,Male,Jobs and employment,Jobs and employment scams,999.0,2,2020,7,July,Scamwatch
2020-03-01,Queensland,Online,Unspecified,Male,Jobs and employment,Jobs and employment scams,28.0,2,2020,3,March,Scamwatch
2020-03-01,Queensland,Online,35 - 44,Male,Jobs and employment,Jobs and employment scams,28.0,3,2020,3,March,Scamwatch
2020-06-01,Victoria,Online,35 - 44,Male,Jobs and employment,Jobs and employment scams,3000.0,2,2020,6,June,Scamwatch
2020-04-01,Victoria,Online,Unspecified,Male,Jobs and employment,Jobs and employment scams,25.0,2,2020,4,April,Scamwatch
2020-01-01,Victoria,Online,45 - 54,Male,Jobs and employment,Jobs and employment scams,600.0,2,2020,1,January,Scamwatch
2020-04-01,Victoria,Online,25 - 34,Male,Jobs and employment,Jobs and employment scams,1200.0,2,2020,4,April,Scamwatch
2020-08-01,Victoria,Online,18 - 24,Female,Jobs and employment,Jobs and employment scams,193.0,2,2020,8,August,Scamwatch
2020-01-01,Victoria,Online,Unspecified,Female,Jobs and employment,Jobs and employment scams,3448.0,3,2020,1,January,Scamwatch
2020-04-01,Victoria,Online,Unspecified,Female,Jobs and employment,Jobs and employment scams,25.0,3,2020,4,April,Scamwatch
2020-04-01,Victoria,Online,25 - 34,Female,Jobs and employment,Jobs and employment scams,60.0,2,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,Unspecified,Female,Jobs and employment,Jobs and employment scams,49.0,2,2020,4,April,Scamwatch
2020-06-01,New South Wales,Online,18 - 24,Female,Jobs and employment,Jobs and employment scams,24.0,2,2020,6,June,Scamwatch
2020-08-01,New South Wales,Online,55 - 64,Female,Jobs and employment,Jobs and employment scams,250.0,2,2020,8,August,Scamwatch
2020-04-01,New South Wales,Online,55 - 64,Male,Jobs and employment,Jobs and employment scams,2570.0,2,2020,4,April,Scamwatch
2020-06-01,New South Wales,Online,Unspecified,Male,Jobs and employment,Jobs and employment scams,489.0,2,2020,6,June,Scamwatch
2020-02-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,459.0,3,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,40.0,3,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,4000.0,6,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,200.0,2,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,351.0,6,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,Unspecified,Male,Dating and romance,Dating and romance scams,7900.0,3,2020,8,August,Scamwatch
2020-05-01,Victoria,Online,35 - 44,Male,Dating and romance,Dating and romance scams,216.0,3,2020,5,May,Scamwatch
2020-06-01,Victoria,Online,35 - 44,Male,Dating and romance,Dating and romance scams,300.0,4,2020,6,June,Scamwatch
2020-01-01,Victoria,Online,65 and over,Male,Dating and romance,Dating and romance scams,4400.0,2,2020,1,January,Scamwatch
2020-01-01,Victoria,Online,45 - 54,Male,Dating and romance,Dating and romance scams,7121.0,9,2020,1,January,Scamwatch
2020-01-01,Victoria,Online,55 - 64,Male,Dating and romance,Dating and romance scams,26000.0,5,2020,1,January,Scamwatch
2020-02-01,Victoria,Online,65 and over,Male,Dating and romance,Dating and romance scams,6000.0,3,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,55 - 64,Male,Dating and romance,Dating and romance scams,5040.0,3,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,45 - 54,Male,Dating and romance,Dating and romance scams,300.0,2,2020,4,April,Scamwatch
2020-04-01,Victoria,Online,65 and over,Male,Dating and romance,Dating and romance scams,1000000.0,2,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,65 and over,Male,Dating and romance,Dating and romance scams,50000.0,3,2020,5,May,Scamwatch
2020-06-01,Victoria,Online,45 - 54,Male,Dating and romance,Dating and romance scams,48500.0,5,2020,6,June,Scamwatch
2020-06-01,Victoria,Online,55 - 64,Male,Dating and romance,Dating and romance scams,15000.0,3,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,45 - 54,Male,Dating and romance,Dating and romance scams,72600.0,9,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,45 - 54,Male,Dating and romance,Dating and romance scams,202250.0,5,2020,8,August,Scamwatch
2020-02-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,1280.0,3,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,2650.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,200.0,3,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,32390.0,6,2020,5,May,Scamwatch
2020-07-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,140.0,2,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,18 - 24,Male,Dating and romance,Dating and romance scams,138150.0,3,2020,8,August,Scamwatch
2020-01-01,Victoria,Online,25 - 34,Male,Dating and romance,Dating and romance scams,10380.0,6,2020,1,January,Scamwatch
2020-04-01,Victoria,Online,25 - 34,Male,Dating and romance,Dating and romance scams,7200.0,3,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,25 - 34,Male,Dating and romance,Dating and romance scams,300.0,3,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,25 - 34,Male,Dating and romance,Dating and romance scams,3866.0,4,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,25 - 34,Male,Dating and romance,Dating and romance scams,17112.0,5,2020,8,August,Scamwatch
2020-03-01,Victoria,Online,25 - 34,Female,Dating and romance,Dating and romance scams,27200.0,3,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,25 - 34,Female,Dating and romance,Dating and romance scams,222000.0,6,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,25 - 34,Female,Dating and romance,Dating and romance scams,58000.0,5,2020,5,May,Scamwatch
2020-01-01,Victoria,Online,65 and over,Female,Dating and romance,Dating and romance scams,15239.0,4,2020,1,January,Scamwatch
2020-03-01,Victoria,Online,65 and over,Female,Dating and romance,Dating and romance scams,14500.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,65 and over,Female,Dating and romance,Dating and romance scams,8950.0,2,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,65 and over,Female,Dating and romance,Dating and romance scams,90000.0,2,2020,6,June,Scamwatch
2020-08-01,Victoria,Online,65 and over,Female,Dating and romance,Dating and romance scams,262450.0,6,2020,8,August,Scamwatch
2020-02-01,Victoria,Online,Unspecified,Female,Dating and romance,Dating and romance scams,142.0,3,2020,2,February,Scamwatch
2020-04-01,Victoria,Online,Unspecified,Female,Dating and romance,Dating and romance scams,10000.0,6,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,Unspecified,Female,Dating and romance,Dating and romance scams,3000.0,3,2020,5,May,Scamwatch
2020-07-01,Victoria,Online,Unspecified,Female,Dating and romance,Dating and romance scams,36250.0,8,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,Unspecified,Female,Dating and romance,Dating and romance scams,48218.0,4,2020,8,August,Scamwatch
2020-02-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,600.0,2,2020,2,February,Scamwatch
2020-04-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,58839.0,8,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,58050.0,5,2020,5,May,Scamwatch
2020-06-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,500.0,3,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,10300.0,6,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,55 - 64,Female,Dating and romance,Dating and romance scams,900.0,2,2020,8,August,Scamwatch
2020-01-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,107600.0,4,2020,1,January,Scamwatch
2020-02-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,152.0,3,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,400000.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,32932.0,3,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,5100.0,5,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,21250.0,10,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,35 - 44,Female,Dating and romance,Dating and romance scams,1000.0,8,2020,8,August,Scamwatch
2020-01-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,48000.0,4,2020,1,January,Scamwatch
2020-02-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,123200.0,9,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,37741.0,4,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,52000.0,7,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,16589.0,8,2020,5,May,Scamwatch
2020-06-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,304875.0,6,2020,6,June,Scamwatch
2020-07-01,Victoria,Online,45 - 54,Female,Dating and romance,Dating and romance scams,20200.0,3,2020,7,July,Scamwatch
2020-01-01,Western Australia,Online,45 - 54,Female,Dating and romance,Dating and romance scams,5200.0,5,2020,1,January,Scamwatch
2020-01-01,Western Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,6525.0,3,2020,1,January,Scamwatch
2020-02-01,Western Australia,Online,55 - 64,Female,Dating and romance,Dating and romance scams,12179.0,6,2020,2,February,Scamwatch
2020-02-01,Western Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,2360.0,6,2020,2,February,Scamwatch
2020-02-01,Western Australia,Online,45 - 54,Female,Dating and romance,Dating and romance scams,6800.0,3,2020,2,February,Scamwatch
2020-02-01,Western Australia,Online,25 - 34,Female,Dating and romance,Dating and romance scams,30400.0,3,2020,2,February,Scamwatch
2020-05-01,Western Australia,Online,55 - 64,Female,Dating and romance,Dating and romance scams,62000.0,2,2020,5,May,Scamwatch
2020-05-01,Western Australia,Online,Unspecified,Female,Dating and romance,Dating and romance scams,120000.0,2,2020,5,May,Scamwatch
2020-06-01,Western Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,400.0,3,2020,6,June,Scamwatch
2020-06-01,Western Australia,Online,45 - 54,Female,Dating and romance,Dating and romance scams,13000.0,3,2020,6,June,Scamwatch
2020-06-01,Western Australia,Online,Unspecified,Female,Dating and romance,Dating and romance scams,28.0,3,2020,6,June,Scamwatch
2020-07-01,Western Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,5000.0,4,2020,7,July,Scamwatch
2020-08-01,Western Australia,Online,55 - 64,Female,Dating and romance,Dating and romance scams,60650.0,4,2020,8,August,Scamwatch
2020-01-01,Western Australia,Online,55 - 64,Male,Dating and romance,Dating and romance scams,60000.0,2,2020,1,January,Scamwatch
2020-02-01,Western Australia,Online,25 - 34,Male,Dating and romance,Dating and romance scams,1850.0,2,2020,2,February,Scamwatch
2020-02-01,Western Australia,Online,18 - 24,Male,Dating and romance,Dating and romance scams,200.0,3,2020,2,February,Scamwatch
2020-03-01,Western Australia,Online,45 - 54,Male,Dating and romance,Dating and romance scams,100.0,3,2020,3,March,Scamwatch
2020-04-01,Western Australia,Online,65 and over,Male,Dating and romance,Dating and romance scams,1400.0,2,2020,4,April,Scamwatch
2020-04-01,Western Australia,Online,Unspecified,Male,Dating and romance,Dating and romance scams,700.0,3,2020,4,April,Scamwatch
2020-06-01,Western Australia,Online,45 - 54,Male,Dating and romance,Dating and romance scams,15500.0,2,2020,6,June,Scamwatch
2020-06-01,Western Australia,Online,18 - 24,Male,Dating and romance,Dating and romance scams,2200.0,2,2020,6,June,Scamwatch
2020-07-01,Western Australia,Online,35 - 44,Male,Dating and romance,Dating and romance scams,29.0,2,2020,7,July,Scamwatch
2020-07-01,Western Australia,Online,45 - 54,Male,Dating and romance,Dating and romance scams,5000.0,2,2020,7,July,Scamwatch
2020-08-01,Western Australia,Online,35 - 44,Male,Dating and romance,Dating and romance scams,2800.0,2,2020,8,August,Scamwatch
2020-04-01,South Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,4075.0,3,2020,4,April,Scamwatch
2020-04-01,South Australia,Online,45 - 54,Female,Dating and romance,Dating and romance scams,250000.0,3,2020,4,April,Scamwatch
2020-06-01,South Australia,Online,Unspecified,Female,Dating and romance,Dating and romance scams,50000.0,2,2020,6,June,Scamwatch
2020-07-01,South Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,21000.0,2,2020,7,July,Scamwatch
2020-07-01,South Australia,Online,Unspecified,Female,Dating and romance,Dating and romance scams,100.0,4,2020,7,July,Scamwatch
2020-07-01,South Australia,Online,25 - 34,Female,Dating and romance,Dating and romance scams,8450.0,3,2020,7,July,Scamwatch
2020-08-01,South Australia,Online,18 - 24,Female,Dating and romance,Dating and romance scams,3500.0,2,2020,8,August,Scamwatch
2020-08-01,South Australia,Online,35 - 44,Female,Dating and romance,Dating and romance scams,500000.0,2,2020,8,August,Scamwatch
2020-02-01,South Australia,Online,65 and over,Male,Dating and romance,Dating and romance scams,130.0,2,2020,2,February,Scamwatch
2020-05-01,South Australia,Online,55 - 64,Male,Dating and romance,Dating and romance scams,2760.0,2,2020,5,May,Scamwatch
